eval/success_goal_47,eval/success_goal_30,eval/success_goal_106,time_store,eval/success_goal_147,eval/success_goal_162,time_store_policy,eval/success_goal_14,eval/success_goal_81,eval/success_goal_12,eval/success_goal_105,eval/success_goal_141,eval/success_goal_43,eval/success_goal_179,eval/success_goal_19,eval/success_goal_1,eval/success_goal_25,eval/success_goal_136,eval/success_goal_138,eval/success_goal_96,eval/success_goal_165,eval/success_goal_50,time_recompute_reward,eval/success_goal_54,eval/success_goal_61,eval/success_goal_86,eval/success_goal_107,time_epoch,pos_rew_ratio,time_reset,eval/success_goal_51,time_scatter_data,eval/success_goal_120,time_buffer_sample,eval/success_goal_40,time_random,time_update,eval/success_goal_186,eval/success_goal_56,eval/success_goal_161,eval/success_goal_177,time_pre_replay,eval/success_goal_127,time_data_process,eval/success_goal_68,time_reward_func_update,eval/success_goal_76,eval/success_goal_151,time_goal_sampler,eval/success_goal_176,eval/success_goal_58,eval/success_goal_112,eval/success_goal_189,eval/success_goal_34,eval/success_goal_129,eval/success_goal_11,eval/success_goal_98,eval/success_goal_128,eval/success_goal_57,eval/success_goal_71,eval/success_goal_137,eval/success_goal_21,time_get_classif_samples,eval/success_goal_88,eval/success_goal_119,eval/success_goal_160,eval/success_goal_132,eval/success_goal_65,time_comm,eval/success_goal_38,eval/success_goal_63,eval/mean_Q,time_encoding,eval/success_goal_173,eval/success_goal_97,eval/success_goal_164,eval/success_goal_95,eval/success_goal_156,eval/success_goal_31,eval/success_goal_140,eval/success_goal_29,time_sample_goal,eval/success_goal_125,eval/success_goal_116,eval/success_goal_5,eval/success_goal_90,eval/success_goal_109,eval/success_goal_82,time_run_batch,eval/success_goal_46,eval/success_goal_33,time_batch,time_transition_batch,epoch_duration (s),eval/success_goal_4,time_social_partner,eval/success_goal_169,eval/success_goal_27,eval/success_goal_69,eval/success_goal_0,eval/success_goal_2,eval/success_goal_75,eval/success_goal_101,eval/success_goal_139,eval/success_goal_92,eval/success_goal_22,eval/success_goal_133,eval/success_goal_67,eval/success_goal_17,eval/success_goal_16,total_duration (s),eval/success_goal_159,eval/success_goal_89,eval/success_goal_8,eval/success_goal_84,eval/success_goal_80,eval/success_goal_48,eval/success_goal_135,eval/success_goal_39,time_env,time_argwhere,time_infer_social_partner,eval/success_goal_102,eval/success_goal_168,eval/success_goal_74,epoch,eval/success_goal_36,eval/success_goal_108,eval/success_goal_79,eval/success_goal_152,eval/success_goal_175,eval/success_goal_103,eval/success_goal_18,eval/success_goal_41,eval/success_goal_111,eval/success_goal_170,eval/success_goal_180,eval/success_goal_134,eval/success_goal_171,eval/success_goal_6,eval/success_goal_45,eval/success_goal_10,eval/success_goal_62,eval/success_goal_59,eval/success_goal_121,eval/success_goal_32,eval/success_goal_70,eval/success_goal_184,time_train,eval/success_goal_114,eval/success_goal_172,eval/success_goal_26,eval/success_goal_150,eval/success_goal_99,eval/success_goal_153,eval/success_goal_126,eval/success_goal_131,eval/success_goal_145,eval/success_goal_148,time_eval,eval/success_goal_166,eval/success_goal_110,time_reward_func_replay,eval/success_goal_73,eval/success_goal_15,eval/success_goal_93,eval/success_goal_104,eval/success_goal_91,eval/success_goal_183,eval/success_goal_64,eval/success_goal_181,eval/success_goal_28,eval/success_goal_118,time_sample_ind,eval/success_goal_174,eval/success_goal_117,eval/success_goal_77,eval/success_goal_42,eval/success_goal_49,time_info,eval/success_goal_85,eval/success_goal_113,eval/success_goal_130,eval/success_goal_149,eval/success_goal_157,eval/success_goal_37,z_current_eval_success_rate,eval/success_goal_143,eval/success_goal_35,eval/success_goal_72,eval/success_goal_190,eval/success_goal_154,eval/success_goal_124,time_rollout,eval/success_goal_144,eval/success_goal_188,time_sample_shuffle,eval/success_goal_87,eval/success_goal_167,eval/success_goal_115,time_replay,eval/success_goal_24,eval/success_goal_100,eval/success_goal_123,eval/success_goal_146,time_sample_1,eval/success_goal_3,eval/success_goal_7,eval/success_goal_9,eval/success_goal_155,eval/success_goal_44,eval/success_goal_23,episode,eval/success_goal_83,eval/success_goal_13,eval/success_goal_60,eval/success_goal_78,eval/success_goal_122,eval/success_goal_142,eval/success_goal_163,eval/success_goal_187,eval/success_goal_55,eval/success_goal_178,eval/success_goal_53,eval/success_goal_182,eval/success_goal_158,eval/success_goal_185,eval/success_goal_94,eval/success_goal_20,eval/success_goal_52,eval/success_goal_66
1.0,1.0,1.0,0.000,0.0,0.0,0.026,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.452,1.0,1.0,1.0,1.0,579.986,0.48984375,0.000,1.0,0.469,1.0,273.877,1.0,22.565,150.096,1.0,1.0,0.0,0.0,21.040,1.0,5.617,0.0,122.634,1.0,0.0,0.000,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.091,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-7.462802,0.000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,281.837,1.382,580.0531678199768,1.0,0.258,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,52423.91685152054,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.056,0.041,1.0,0.0,1.0,82,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,432.271,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.293,0.0,1.0,204.864,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,20.350,0.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.7225130890052356,1.0,1.0,1.0,0.0,0.0,1.0,4.888,1.0,0.0,0.038,1.0,0.0,1.0,247.905,1.0,1.0,1.0,0.0,18.889,1.0,1.0,1.0,1.0,0.0,1.0,8300.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.016,0.0,0.0,0.125,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.640,1.0,1.0,1.0,1.0,458.689,0.499609375,0.000,1.0,0.422,1.0,274.259,1.0,21.894,150.225,0.0,1.0,0.0,0.0,20.326,1.0,5.368,0.0,0.828,0.0,0.0,0.017,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.898,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-7.9178553,0.000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,282.220,1.466,458.7665185928345,1.0,0.379,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,52882.68337011337,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.000,0.063,0.000,0.0,1.0,0.0,83,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,432.918,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.244,0.0,1.0,205.387,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.672,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.6649214659685864,0.0,1.0,1.0,0.0,1.0,1.0,4.812,1.0,0.0,0.016,1.0,0.0,1.0,248.309,1.0,1.0,1.0,0.0,18.128,1.0,1.0,1.0,0.0,1.0,1.0,8400.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,0.0,1.0,0.000,0.0,0.0,0.095,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.637,1.0,1.0,1.0,1.0,580.728,0.49375,0.000,1.0,0.453,1.0,274.997,1.0,22.379,149.950,1.0,1.0,0.0,0.0,20.212,1.0,5.886,0.0,122.052,1.0,0.0,0.016,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.402,1.0,1.0,0.0,1.0,1.0,0.000,0.0,1.0,-8.809648,0.000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,0.0,282.913,1.645,580.7799952030182,1.0,0.280,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,53463.46336531639,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,0.059,0.000,0.0,0.0,1.0,84,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,433.246,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,14.248,0.0,1.0,205.759,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,19.435,0.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,0.0,0.6596858638743456,1.0,0.0,1.0,0.0,1.0,1.0,4.906,1.0,0.0,0.026,1.0,0.0,1.0,249.212,1.0,1.0,0.0,0.0,17.716,1.0,1.0,1.0,0.0,0.0,0.0,8500.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.010,1.0,0.0,0.135,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.513,1.0,1.0,1.0,1.0,458.736,0.485859375,0.000,1.0,0.419,1.0,273.355,1.0,21.250,150.161,0.0,1.0,0.0,0.0,21.560,1.0,6.367,1.0,0.849,1.0,0.0,0.010,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.875,1.0,1.0,0.0,1.0,0.0,0.000,1.0,1.0,-9.57797,0.000,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,281.522,1.396,458.80053091049194,1.0,0.375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,53922.26389622688,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.066,0.016,1.0,0.0,1.0,85,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,431.968,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.200,0.0,1.0,204.430,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.796,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,1.0,1.0,0.7120418848167539,1.0,1.0,1.0,0.0,0.0,1.0,4.833,1.0,0.0,0.052,1.0,0.0,1.0,246.739,1.0,1.0,1.0,0.0,19.291,1.0,1.0,1.0,0.0,0.0,1.0,8600.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.010,0.0,0.0,0.079,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.502,1.0,1.0,1.0,1.0,583.321,0.496953125,0.000,1.0,0.437,1.0,274.105,1.0,21.659,150.153,1.0,1.0,1.0,0.0,20.436,1.0,8.010,0.0,122.701,1.0,0.0,0.016,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.491,1.0,1.0,0.0,1.0,0.0,0.000,0.0,1.0,-8.184129,0.000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,0.0,282.479,1.572,583.4029123783112,1.0,0.297,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,54505.666808605194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,0.021,0.026,1.0,0.0,1.0,86,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,433.046,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.299,0.0,1.0,205.394,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,19.526,0.0,1.0,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.0,1.0,1.0,0.7015706806282722,1.0,1.0,1.0,0.0,0.0,1.0,4.880,0.0,1.0,0.020,1.0,0.0,1.0,248.190,1.0,1.0,1.0,0.0,17.933,1.0,1.0,1.0,0.0,1.0,0.0,8700.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.016,0.0,0.0,0.126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.432,0.0,1.0,1.0,1.0,460.252,0.499140625,0.000,1.0,0.379,1.0,273.611,1.0,22.020,150.132,0.0,1.0,0.0,0.0,20.481,1.0,7.625,1.0,0.828,1.0,0.0,0.010,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.168,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-9.844891,0.000,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.041,0.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,281.522,1.281,460.32474875450134,1.0,0.283,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,54965.991557359695,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.000,0.010,0.016,1.0,0.0,1.0,87,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,432.117,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.354,0.0,1.0,204.908,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.494,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.7015706806282722,1.0,1.0,1.0,0.0,0.0,0.0,4.862,1.0,1.0,0.016,0.0,0.0,1.0,248.007,1.0,1.0,1.0,0.0,18.136,1.0,1.0,0.0,0.0,1.0,1.0,8800.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.016,0.0,0.0,0.052,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.566,1.0,0.0,1.0,1.0,579.449,0.491875,0.000,1.0,0.411,1.0,275.869,1.0,21.720,150.559,0.0,1.0,0.0,1.0,21.166,1.0,3.121,1.0,122.232,1.0,0.0,0.031,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.647,1.0,1.0,0.0,1.0,0.0,0.000,1.0,1.0,-8.552345,0.000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000,1.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,283.572,1.339,579.5362734794617,1.0,0.342,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,55545.52783083916,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000,0.058,0.000,1.0,0.0,1.0,88,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,434.462,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.369,0.0,1.0,206.604,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,20.437,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.7382198952879581,1.0,1.0,1.0,0.0,0.0,1.0,4.855,1.0,0.0,0.016,1.0,1.0,1.0,249.193,1.0,1.0,1.0,1.0,19.083,1.0,1.0,0.0,0.0,1.0,1.0,8900.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,0.0,0.001,1.0,0.0,0.099,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.451,1.0,1.0,1.0,1.0,461.093,0.492421875,0.000,1.0,0.494,1.0,274.846,1.0,22.756,150.799,0.0,1.0,0.0,0.0,21.205,1.0,6.903,0.0,0.853,1.0,0.0,0.047,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.284,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,-9.468517,0.000,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,282.779,1.467,461.1702971458435,1.0,0.218,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,56006.698127985,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,0.016,0.032,0.0,0.0,1.0,89,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,433.843,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.283,0.0,1.0,204.502,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.473,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.743455497382199,1.0,1.0,1.0,0.0,0.0,1.0,4.878,1.0,0.0,0.057,1.0,1.0,1.0,248.327,1.0,1.0,1.0,0.0,18.932,1.0,1.0,1.0,0.0,1.0,1.0,9000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.000,0.0,0.0,0.130,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.431,1.0,1.0,1.0,1.0,585.338,0.49796875,0.000,1.0,0.467,1.0,276.336,1.0,22.358,150.716,0.0,1.0,0.0,0.0,21.430,1.0,7.488,1.0,122.705,1.0,0.0,0.016,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.938,1.0,1.0,0.0,0.0,0.0,0.000,0.0,1.0,-8.158587,0.000,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,284.554,1.522,585.4160902500153,1.0,0.230,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56592.114218235016,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.000,0.030,0.031,1.0,1.0,1.0,90,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,435.655,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.269,0.0,1.0,206.085,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.826,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.6963350785340314,1.0,0.0,1.0,0.0,0.0,0.0,4.862,0.0,1.0,0.032,1.0,0.0,1.0,249.515,1.0,1.0,0.0,0.0,19.194,1.0,1.0,1.0,1.0,1.0,1.0,9100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.000,0.0,0.0,0.063,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.516,1.0,0.0,1.0,1.0,461.028,0.494609375,0.000,1.0,0.539,1.0,275.686,1.0,21.318,150.934,0.0,1.0,0.0,0.0,21.344,1.0,5.332,0.0,0.848,1.0,0.0,0.031,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.761,0.0,1.0,0.0,0.0,1.0,0.000,1.0,1.0,-8.518462,0.000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,284.114,1.306,461.113005399704,1.0,0.208,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,57053.22722363472,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,0.016,0.000,0.0,1.0,1.0,91,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,435.489,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.280,0.0,1.0,206.991,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,20.447,0.0,0.0,0.0,1.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,0.6910994764397905,0.0,1.0,1.0,0.0,0.0,0.0,4.808,0.0,0.0,0.073,1.0,0.0,1.0,248.830,1.0,1.0,1.0,0.0,19.051,1.0,1.0,1.0,0.0,1.0,1.0,9200.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.016,0.0,0.0,0.094,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.426,1.0,1.0,1.0,1.0,586.948,0.49890625,0.000,1.0,0.386,1.0,277.005,1.0,21.730,150.964,0.0,1.0,0.0,0.0,21.248,1.0,8.509,0.0,122.490,1.0,0.0,0.000,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.107,1.0,1.0,0.0,0.0,0.0,0.000,1.0,1.0,-8.015731,0.000,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.010,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,284.976,1.439,587.0260443687439,1.0,0.410,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,57640.253268003464,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.000,0.016,0.000,1.0,0.0,1.0,92,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,436.284,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.255,0.0,1.0,207.137,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.493,0.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.6963350785340314,1.0,1.0,1.0,0.0,1.0,1.0,4.879,1.0,0.0,0.010,1.0,0.0,1.0,250.233,1.0,0.0,1.0,0.0,18.996,1.0,1.0,1.0,0.0,1.0,1.0,9300.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.010,1.0,0.0,0.073,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.502,0.0,1.0,1.0,1.0,464.300,0.481875,0.000,1.0,0.400,1.0,276.862,1.0,21.656,151.497,0.0,1.0,0.0,0.0,21.981,1.0,6.917,0.0,0.854,1.0,0.0,0.000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.439,1.0,1.0,0.0,1.0,1.0,0.000,1.0,1.0,-8.000778,0.000,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.031,1.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,285.239,1.381,464.37301993370056,1.0,0.290,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,58104.626287937164,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,0.104,0.031,1.0,1.0,1.0,93,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,436.997,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.252,0.0,1.0,206.270,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.197,0.0,0.0,1.0,1.0,1.0,0.000,1.0,1.0,1.0,0.0,0.0,1.0,0.6910994764397905,1.0,0.0,0.0,0.0,0.0,0.0,4.876,1.0,0.0,0.031,1.0,0.0,1.0,249.262,1.0,1.0,1.0,0.0,19.753,1.0,1.0,1.0,0.0,1.0,1.0,9400.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
